branch,stage,id,mode,mae,ssim,lpips
P05,8,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:5952565501716b3ad06bbbd5e9d307c65ce548f0ed2c5e3aae046a7912bc4f37,3,0.08829323947429657,0.5617552399635315,0.24069203436374664
P05,8,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:5952565501716b3ad06bbbd5e9d307c65ce548f0ed2c5e3aae046a7912bc4f37,6,0.08953006565570831,0.5422341227531433,0.24703598022460938
P05,9,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,fixed,0.13451658189296722,0.37728404998779297,0.45400717854499817
P05,9,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,1,0.08961238712072372,0.5550453066825867,0.24725058674812317
P05,9,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,3,0.08961238712072372,0.5550453066825867,0.24725058674812317
P05,9,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,6,0.09049186110496521,0.5396023392677307,0.2518075108528137
P05,10,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,fixed,0.24122847616672516,0.24444396793842316,0.5315648317337036
P05,10,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,1,0.2290075719356537,0.24665673077106476,0.6196185350418091
P05,10,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,3,0.22841043770313263,0.24880069494247437,0.6137474775314331
P05,10,8f3f729c8cb4a53b9ef2584e810673ee5b7133b5ea9263b75b77e0a1c6866bc2:d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,6,0.2281481921672821,0.24800169467926025,0.6095815896987915
P06,1,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,fixed,0.016039207577705383,0.8770872950553894,0.052219681441783905
P06,1,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,1,0.016039207577705383,0.8770872950553894,0.052219681441783905
P06,1,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,3,0.016039207577705383,0.8770872950553894,0.052219681441783905
P06,1,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,6,0.016039207577705383,0.8770872950553894,0.052219681441783905
P06,2,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,fixed,0.022228486835956573,0.8333027362823486,0.07619599997997284
P06,2,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,1,0.021894685924053192,0.8323414325714111,0.07550738751888275
P06,2,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,3,0.021894685924053192,0.8323414325714111,0.07550738751888275
P06,2,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,6,0.022228486835956573,0.8333027362823486,0.07619599997997284
P06,3,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,fixed,0.02911248989403248,0.7905220985412598,0.0997520461678505
P06,3,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,1,0.027665546163916588,0.802544891834259,0.10038287937641144
P06,3,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,3,0.027665546163916588,0.802544891834259,0.10038287937641144
P06,3,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,6,0.027665546163916588,0.802544891834259,0.10038287937641144
P06,4,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,fixed,0.04030841961503029,0.7304844260215759,0.14814046025276184
P06,4,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,1,0.03872042894363403,0.7437245845794678,0.14945080876350403
P06,4,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,3,0.0399705246090889,0.7310468554496765,0.1485162079334259
P06,4,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,6,0.0399705246090889,0.7310468554496765,0.1485162079334259
P06,5,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,fixed,0.06792251020669937,0.5909715294837952,0.21689721941947937
P06,5,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,1,0.06146226078271866,0.6404414176940918,0.20893974602222443
P06,5,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,3,0.06218653917312622,0.6363136172294617,0.20595631003379822
P06,5,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,6,0.06218653917312622,0.6363136172294617,0.20595631003379822
P06,6,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,fixed,0.06756208837032318,0.5814064145088196,0.23464888334274292
P06,6,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,1,0.06265312433242798,0.6189848184585571,0.22700759768486023
P06,6,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,3,0.06265312433242798,0.6189848184585571,0.22700759768486023
P06,6,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a9729e585d5348ed34aaf1f92af2a3e0ec4dadf621f955e39646fb3f1af7ce00,6,0.06265312433242798,0.6189848184585571,0.22700759768486023
P06,7,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,fixed,0.0670701339840889,0.5728539824485779,0.24356715381145477
P06,7,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,1,0.06317729502916336,0.5966476798057556,0.23554255068302155
P06,7,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,3,0.06317729502916336,0.5966476798057556,0.23554255068302155
P06,7,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:a0348cfeb5cdaca256c07bd58d3bd4088750b2e9853c7faba0f4bacfba46129d,6,0.06317729502916336,0.5966476798057556,0.23554255068302155
P06,8,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,fixed,0.06696654111146927,0.5530668497085571,0.27116531133651733
P06,8,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,1,0.06358280777931213,0.5710340142250061,0.2616966962814331
P06,8,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,3,0.06358280777931213,0.5710340142250061,0.2616966962814331
P06,8,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:ad66feeb437d1f0d721778bce79f6d8326bd6d7e76d101eea6ea0e32ab23ab23,6,0.06358280777931213,0.5710340142250061,0.2616966962814331
P06,9,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,fixed,0.06881317496299744,0.5451095104217529,0.2784115970134735
P06,9,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,1,0.06640351563692093,0.5538173317909241,0.2803415060043335
P06,9,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,3,0.06640351563692093,0.5538173317909241,0.2803415060043335
P06,9,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:77acee908b5367fff308bee17f4dfb5e1154953057b0dd48eb5c1037893da094,6,0.06660903990268707,0.5551142692565918,0.27552902698516846
P06,10,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,fixed,0.13443037867546082,0.40591657161712646,0.3830995559692383
P06,10,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,1,0.13266703486442566,0.41136685013771057,0.3867199718952179
P06,10,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,3,0.13372814655303955,0.4083770215511322,0.3900483250617981
P06,10,0c066a6530f05a89f4087c0278dab449ec735118b588baf024133c40647c0767:6ed13d3ef40d6478f3185145cb8c85ca6e96ba102f208a54e7a96e68e905ef6a,6,0.13592040538787842,0.3884945213794708,0.393435537815094
P04-fixed3,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,fixed,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-fixed3,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,1,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-fixed3,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,3,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-fixed3,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,6,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-fixed3,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,fixed,0.025968050584197044,0.8348621726036072,0.05477737635374069
P04-fixed3,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,1,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-fixed3,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,3,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-fixed3,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,6,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-fixed3,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,fixed,0.018093613907694817,0.8852024078369141,0.033253010362386703
P04-fixed3,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,1,0.018137197941541672,0.8782609105110168,0.03545316308736801
P04-fixed3,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,3,0.018137197941541672,0.8782609105110168,0.03545316308736801
P04-fixed3,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,6,0.018137197941541672,0.8782609105110168,0.03545316308736801
P04-fixed3,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,fixed,0.035345517098903656,0.8041757941246033,0.07039143145084381
P04-fixed3,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,1,0.03231314942240715,0.8285881876945496,0.06927867233753204
P04-fixed3,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,3,0.03527210280299187,0.800224244594574,0.07201632857322693
P04-fixed3,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:610444a04d2071dc68c45c67ea694bbe73d1fc08a0e46a256fb95b25dec271c3,6,0.03527210280299187,0.800224244594574,0.07201632857322693
P04-fixed3,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,fixed,0.20014876127243042,0.28137946128845215,0.5144404768943787
P04-fixed3,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,1,0.09146071970462799,0.5405318140983582,0.1740308552980423
P04-fixed3,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,3,0.09146071970462799,0.5405318140983582,0.1740308552980423
P04-fixed3,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:9733909576b2d9bb26aed98bdbe9e1b437d62b11ade73b89c980b1f866d6c745,6,0.09187956154346466,0.5375612378120422,0.1744469404220581
P04-fixed3,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,fixed,0.11808444559574127,0.46854367852211,0.23934999108314514
P04-fixed3,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,1,0.07823135703802109,0.6631171107292175,0.14190733432769775
P04-fixed3,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,3,0.07823135703802109,0.6631171107292175,0.14190733432769775
P04-fixed3,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,6,0.08089078217744827,0.6428778767585754,0.1426379233598709
P04-fixed3,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:66d22f872d5942633870b0ffba1efd8b66dbe448111b726b71ea37dea445fee0,fixed,0.11908809095621109,0.4622059166431427,0.2421887218952179
P04-fixed3,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:66d22f872d5942633870b0ffba1efd8b66dbe448111b726b71ea37dea445fee0,1,0.08072896301746368,0.6453781127929688,0.15010370314121246
P04-fixed3,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:66d22f872d5942633870b0ffba1efd8b66dbe448111b726b71ea37dea445fee0,3,0.08072896301746368,0.6453781127929688,0.15010370314121246
P04-fixed3,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:66d22f872d5942633870b0ffba1efd8b66dbe448111b726b71ea37dea445fee0,6,0.08629722893238068,0.6005801558494568,0.1538427621126175
P04-fixed3,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:c7670b999d9252ef617d6cbbec3e54b1336560d72a7f72f15a8e106bb7c9d4db,fixed,0.12065834552049637,0.4554166793823242,0.25079846382141113
P04-fixed3,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:c7670b999d9252ef617d6cbbec3e54b1336560d72a7f72f15a8e106bb7c9d4db,1,0.08268927037715912,0.6330306529998779,0.15840576589107513
P04-fixed3,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:c7670b999d9252ef617d6cbbec3e54b1336560d72a7f72f15a8e106bb7c9d4db,3,0.08268927037715912,0.6330306529998779,0.15840576589107513
P04-fixed3,8,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:c7670b999d9252ef617d6cbbec3e54b1336560d72a7f72f15a8e106bb7c9d4db,6,0.08486414700746536,0.6174279451370239,0.15828922390937805
P04-fixed3,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:e73b8f420ce7b7adf3c6acd1e27c331defc6156df9568637b292a35bdf744403,fixed,0.07454399019479752,0.6816647052764893,0.12434537708759308
P04-fixed3,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:e73b8f420ce7b7adf3c6acd1e27c331defc6156df9568637b292a35bdf744403,1,0.06691709905862808,0.7186379432678223,0.11317670345306396
P04-fixed3,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:e73b8f420ce7b7adf3c6acd1e27c331defc6156df9568637b292a35bdf744403,3,0.07073676586151123,0.6744562983512878,0.12051418423652649
P04-fixed3,9,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:e73b8f420ce7b7adf3c6acd1e27c331defc6156df9568637b292a35bdf744403,6,0.07073676586151123,0.6744562983512878,0.12051418423652649
P04-fixed3,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:95baf932315b5b66c219615243b71698caa3712c3a211d894c8e981a14e2def0,fixed,0.1456567794084549,0.5448765754699707,0.22375284135341644
P04-fixed3,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:95baf932315b5b66c219615243b71698caa3712c3a211d894c8e981a14e2def0,1,0.14039720594882965,0.5727579593658447,0.21751651167869568
P04-fixed3,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:95baf932315b5b66c219615243b71698caa3712c3a211d894c8e981a14e2def0,3,0.14233317971229553,0.5573118925094604,0.2198472023010254
P04-fixed3,10,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:95baf932315b5b66c219615243b71698caa3712c3a211d894c8e981a14e2def0,6,0.1456567794084549,0.5448765754699707,0.22375284135341644
P04-triggered,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,fixed,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-triggered,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,1,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-triggered,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,3,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-triggered,1,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:72f0074fe7df1b717d90d2db6df234212b5df2afc6166f11a13d73a80952dcea,6,0.01840371824800968,0.8883209228515625,0.031728047877550125
P04-triggered,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,fixed,0.025968050584197044,0.8348621726036072,0.05477737635374069
P04-triggered,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,1,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-triggered,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,3,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-triggered,2,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:06b5c9dc02fbf13fc15f528b85b948100afb06fac95032453399dab4f05e8cb7,6,0.023362623527646065,0.8567665219306946,0.05424788221716881
P04-triggered,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,fixed,0.018093613907694817,0.8852024078369141,0.033253010362386703
P04-triggered,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,1,0.018137197941541672,0.8782609105110168,0.03545316308736801
P04-triggered,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,3,0.018137197941541672,0.8782609105110168,0.03545316308736801
P04-triggered,3,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:fd9030e0ebd440bbeb4792bbf6b179300e8a955231e8966d01c9dc2613009445,6,0.018137197941541672,0.8782609105110168,0.03545316308736801
P04-triggered,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0dad891319963f217bc8f572380689d59a5e4c3a16af6d3a9f181c7399fef472,fixed,0.026393255218863487,0.8662427067756653,0.058615006506443024
P04-triggered,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0dad891319963f217bc8f572380689d59a5e4c3a16af6d3a9f181c7399fef472,1,0.026393255218863487,0.8662427067756653,0.058615006506443024
P04-triggered,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0dad891319963f217bc8f572380689d59a5e4c3a16af6d3a9f181c7399fef472,3,0.03145251423120499,0.8049346804618835,0.06547147035598755
P04-triggered,4,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:0dad891319963f217bc8f572380689d59a5e4c3a16af6d3a9f181c7399fef472,6,0.03195105865597725,0.7913746237754822,0.06571666896343231
P04-triggered,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:36e4aacca1f0e0f9d1f647dfc4f8b02e75f31fca083b8cfced9aff3ea0d67803,fixed,0.09568075835704803,0.5687956809997559,0.18760992586612701
P04-triggered,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:36e4aacca1f0e0f9d1f647dfc4f8b02e75f31fca083b8cfced9aff3ea0d67803,1,0.07467646896839142,0.6490752696990967,0.13018178939819336
P04-triggered,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:36e4aacca1f0e0f9d1f647dfc4f8b02e75f31fca083b8cfced9aff3ea0d67803,3,0.07467646896839142,0.6490752696990967,0.13018178939819336
P04-triggered,5,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:36e4aacca1f0e0f9d1f647dfc4f8b02e75f31fca083b8cfced9aff3ea0d67803,6,0.07467646896839142,0.6490752696990967,0.13018178939819336
P04-triggered,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,fixed,0.11808444559574127,0.46854367852211,0.23934999108314514
P04-triggered,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,1,0.07823135703802109,0.6631171107292175,0.14190733432769775
P04-triggered,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,3,0.07823135703802109,0.6631171107292175,0.14190733432769775
P04-triggered,6,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:f82b496989668c7523ce98f6f322fed5f4b0c62c48bfc767e7e40ac7d88ad421,6,0.08089078217744827,0.6428778767585754,0.1426379233598709
P04-triggered,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:c232ff01835bf0e4dfecaa22e4fd006c07f29a84ce13ce0da227edc4f3ff397f,fixed,0.03167292848229408,0.8630642294883728,0.06362206488847733
P04-triggered,7,a3f8e0261a11f281fc3065ef628990e945e171149ea9505057a2bdf3ec691180:c232ff01835bf0e4dfecaa22e4fd006c07f29a84ce13ce0da227edc4f3ff397f,1,0.03250129148364067,0.850684642791748,0.0666557252407074
