branch,stage,sha256,scope,region,mode,dx,dy,ncc,mae,ssim,lpips,highpass_mae
P04,6,9662d6d1c973a43af15378d218c82e247ed10362330bcdbc3ad1366f2d1411ae,skin,cheek_viewer_left,6,-1,20,0.9407823085784912,0.04420582950115204,0.7635096907615662,,0.016242532059550285
P04,6,9662d6d1c973a43af15378d218c82e247ed10362330bcdbc3ad1366f2d1411ae,skin,cheek_viewer_right,6,-1,20,0.9407823085784912,0.04781648889183998,0.6814613342285156,,0.016235027462244034
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,face,whole_roi,fixed,0,0,,0.13611829280853271,0.4022347033023834,0.3479330241680145,
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,weighted_three_regions,fixed,0,0,,0.08726624202202349,0.56934345395449,,0.01805604071739842
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,forehead,fixed,0,0,,0.10553202033042908,0.5543803572654724,,0.01884985901415348
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_left,fixed,0,0,,0.060690946877002716,0.6195408701896667,,0.017959507182240486
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_right,fixed,0,0,,0.06356208771467209,0.5606608986854553,,0.01583516225218773
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,face,whole_roi,1,-1,21,0.9213961362838745,0.06988504528999329,0.6864304542541504,0.1652376651763916,
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,weighted_three_regions,1,-1,21,0.9213961362838745,0.04551057242733591,0.6986924421094838,,0.016526702982099618
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,forehead,1,-1,21,0.9213961362838745,0.038315169513225555,0.6848674416542053,,0.016651509329676628
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_left,1,-1,21,0.9213961362838745,0.05623076483607292,0.7326866984367371,,0.016900718212127686
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_right,1,-1,21,0.9213961362838745,0.0545654371380806,0.704960823059082,,0.015739688649773598
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,face,whole_roi,3,-1,21,0.93198561668396,0.06988504528999329,0.6864304542541504,0.1652376651763916,
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,weighted_three_regions,3,-1,21,0.93198561668396,0.04551057242733591,0.6986924421094838,,0.016526702982099618
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,forehead,3,-1,21,0.93198561668396,0.038315169513225555,0.6848674416542053,,0.016651509329676628
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_left,3,-1,21,0.93198561668396,0.05623076483607292,0.7326866984367371,,0.016900718212127686
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_right,3,-1,21,0.93198561668396,0.0545654371380806,0.704960823059082,,0.015739688649773598
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,face,whole_roi,6,-1,20,0.939521312713623,0.07150953263044357,0.675100564956665,0.16494722664356232,
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,weighted_three_regions,6,-1,20,0.939521312713623,0.04589792680214433,0.6948477738131907,,0.016491412288125822
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,forehead,6,-1,20,0.939521312713623,0.0401553139090538,0.6760751605033875,,0.016934122890233994
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_left,6,-1,20,0.939521312713623,0.05427689850330353,0.7484919428825378,,0.01607230305671692
P04,7,fd58722931d848508495c724a296326087beaec3a61ae834860fc62c5e24cbe5,skin,cheek_viewer_right,6,-1,20,0.939521312713623,0.0533234179019928,0.6947237849235535,,0.015663765370845795
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,face,whole_roi,fixed,0,0,,0.13804741203784943,0.3897973299026489,0.3590282201766968,
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,weighted_three_regions,fixed,0,0,,0.0956259143878432,0.5321569049751366,,0.019551308775211083
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,forehead,fixed,0,0,,0.11571842432022095,0.5157774090766907,,0.020352715626358986
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_left,fixed,0,0,,0.0631505697965622,0.5896592140197754,,0.019537661224603653
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_right,fixed,0,0,,0.07319872826337814,0.5197064280509949,,0.01721491478383541
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,face,whole_roi,1,-1,21,0.9243645668029785,0.07338233292102814,0.6560167670249939,0.1850573867559433,
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,weighted_three_regions,1,-1,21,0.9243645668029785,0.05316128437133397,0.667238110650091,,0.01763043913990259
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,forehead,1,-1,21,0.9243645668029785,0.04572412371635437,0.6600773334503174,,0.017433682456612587
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_left,1,-1,21,0.9243645668029785,0.061999864876270294,0.6936396956443787,,0.01824834942817688
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_right,1,-1,21,0.9243645668029785,0.0650424063205719,0.6603379845619202,,0.017512677237391472
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,face,whole_roi,3,-1,21,0.9364189505577087,0.07338233292102814,0.6560167670249939,0.1850573867559433,
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,weighted_three_regions,3,-1,21,0.9364189505577087,0.05316128437133397,0.667238110650091,,0.01763043913990259
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,forehead,3,-1,21,0.9364189505577087,0.04572412371635437,0.6600773334503174,,0.017433682456612587
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_left,3,-1,21,0.9364189505577087,0.061999864876270294,0.6936396956443787,,0.01824834942817688
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_right,3,-1,21,0.9364189505577087,0.0650424063205719,0.6603379845619202,,0.017512677237391472
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,face,whole_roi,6,-1,21,0.9442221522331238,0.07338233292102814,0.6560167670249939,0.1850573867559433,
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,weighted_three_regions,6,-1,21,0.9442221522331238,0.05316128437133397,0.667238110650091,,0.01763043913990259
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,forehead,6,-1,21,0.9442221522331238,0.04572412371635437,0.6600773334503174,,0.017433682456612587
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_left,6,-1,21,0.9442221522331238,0.061999864876270294,0.6936396956443787,,0.01824834942817688
P04,8,3e58666b152e5e221b60c1cee61fecdcca9b61879139535256189fcbb954ba6c,skin,cheek_viewer_right,6,-1,21,0.9442221522331238,0.0650424063205719,0.6603379845619202,,0.017512677237391472
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,face,whole_roi,fixed,0,0,,0.1399747133255005,0.3754703104496002,0.3721795082092285,
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,weighted_three_regions,fixed,0,0,,0.10071856975117151,0.5004431288601652,,0.021060138309703155
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,forehead,fixed,0,0,,0.12352675944566727,0.48373115062713623,,0.0218044463545084
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_left,fixed,0,0,,0.059931013733148575,0.5556766986846924,,0.021213596686720848
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_right,fixed,0,0,,0.0796733945608139,0.4917044937610626,,0.018703307956457138
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,face,whole_roi,1,-1,21,0.92011958360672,0.07663470506668091,0.6262993812561035,0.2066776007413864,
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,weighted_three_regions,1,-1,21,0.92011958360672,0.05772626144482809,0.6329337176011534,,0.01912354698733372
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,forehead,1,-1,21,0.92011958360672,0.05269823595881462,0.6229743361473083,,0.018805691972374916
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_left,1,-1,21,0.92011958360672,0.060415156185626984,0.6721291542053223,,0.01983494684100151
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_right,1,-1,21,0.92011958360672,0.06945611536502838,0.6204805374145508,,0.019255975261330605
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,face,whole_roi,3,-1,21,0.9342830777168274,0.07663470506668091,0.6262993812561035,0.2066776007413864,
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,weighted_three_regions,3,-1,21,0.9342830777168274,0.05772626144482809,0.6329337176011534,,0.01912354698733372
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,forehead,3,-1,21,0.9342830777168274,0.05269823595881462,0.6229743361473083,,0.018805691972374916
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_left,3,-1,21,0.9342830777168274,0.060415156185626984,0.6721291542053223,,0.01983494684100151
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_right,3,-1,21,0.9342830777168274,0.06945611536502838,0.6204805374145508,,0.019255975261330605
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,face,whole_roi,6,-1,20,0.94312983751297,0.07724126428365707,0.6266276240348816,0.20571331679821014,
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,weighted_three_regions,6,-1,20,0.94312983751297,0.05815282762488898,0.6320379398868446,,0.018981565690654165
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,forehead,6,-1,20,0.94312983751297,0.054765742272138596,0.6197376847267151,,0.01873180642724037
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_left,6,-1,20,0.94312983751297,0.05836791545152664,0.6861205697059631,,0.01953265257179737
P04,9,69dd6819343740ae5cb234dcec7dd78d7998ba197a3a1b2da94a459382353519,skin,cheek_viewer_right,6,-1,20,0.94312983751297,0.06785033643245697,0.6101101040840149,,0.019094517454504967
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,face,whole_roi,fixed,0,0,,0.2195051908493042,0.24451230466365814,0.45022645592689514,
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,weighted_three_regions,fixed,0,0,,0.10783064869396827,0.45691502258017824,,0.02303265930098646
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,forehead,fixed,0,0,,0.13005973398685455,0.43937110900878906,,0.023569004610180855
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_left,fixed,0,0,,0.06545890122652054,0.5050480961799622,,0.02401409111917019
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_right,fixed,0,0,,0.09026708453893661,0.45910683274269104,,0.020354630425572395
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,face,whole_roi,1,-2,21,0.6438362002372742,0.1685907393693924,0.45527195930480957,0.3084413409233093,
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,weighted_three_regions,1,-2,21,0.6438362002372742,0.06773394954993445,0.595055197527869,,0.020928834128905744
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,forehead,1,-2,21,0.6438362002372742,0.06162649765610695,0.5871418118476868,,0.0203388724476099
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_left,1,-2,21,0.6438362002372742,0.07468098402023315,0.6322973370552063,,0.022637145593762398
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_right,1,-2,21,0.6438362002372742,0.07784099876880646,0.5781232714653015,,0.02073824033141136
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,face,whole_roi,3,-2,20,0.646213173866272,0.17004646360874176,0.44831743836402893,0.3121553361415863,
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,weighted_three_regions,3,-2,20,0.646213173866272,0.06848443353000809,0.5969447618938128,,0.02070434969795101
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,forehead,3,-2,20,0.646213173866272,0.0643167793750763,0.5831547379493713,,0.02042430266737938
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_left,3,-2,20,0.646213173866272,0.07250320166349411,0.6576424241065979,,0.021665209904313087
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_right,3,-2,20,0.646213173866272,0.07619339972734451,0.5722864270210266,,0.020445186644792557
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,face,whole_roi,6,-2,19,0.6412543058395386,0.17297334969043732,0.4228728115558624,0.31534087657928467,
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,weighted_three_regions,6,-2,19,0.6412543058395386,0.06957824083812096,0.5889859016125019,,0.020871281851740444
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,forehead,6,-2,19,0.6412543058395386,0.06738124787807465,0.5682223439216614,,0.02067907154560089
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_left,6,-2,19,0.6412543058395386,0.07054328173398972,0.6690869927406311,,0.021585509181022644
P04,10,5aa04a5c54be19bcc2bb750402d42bffcc8fb6dd4fc1d7d85ded4388fe163b08,skin,cheek_viewer_right,6,-2,19,0.6412543058395386,0.07493969798088074,0.5648860931396484,,0.02063182182610035
P05,1,6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,face,whole_roi,fixed,0,0,,0.015822634100914,0.8821151256561279,0.048692625015974045,
P05,1,6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,face,whole_roi,1,0,0,0.9934321641921997,0.015822634100914,0.8821151256561279,0.048692625015974045,
P05,1,6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,face,whole_roi,3,0,0,0.9973035454750061,0.015822634100914,0.8821151256561279,0.048692625015974045,
P05,1,6d9106aa3aadeeb985b1878c5509ce0f5da341b972cfbce4be9c79454841b09d,face,whole_roi,6,-1,0,0.9985371828079224,0.017926130443811417,0.8482168316841125,0.050030529499053955,
P05,2,f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,face,whole_roi,fixed,0,0,,0.022392643615603447,0.815277099609375,0.06950265914201736,
P05,2,f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,face,whole_roi,1,-1,-1,0.9898349046707153,0.019868647679686546,0.8376884460449219,0.06536561995744705,
P05,2,f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,face,whole_roi,3,-1,-1,0.9949600100517273,0.019868647679686546,0.8376884460449219,0.06536561995744705,
P05,2,f6f9652b5ac951928b29a122fdc799834db4acc6f9830732f5c09925e77bf305,face,whole_roi,6,-1,-1,0.9966908097267151,0.019868647679686546,0.8376884460449219,0.06536561995744705,
P05,3,5590e5c30ece7661bb1ac2d39e4c4d14f0c2dd48f62302623e4b03c967374eef,face,whole_roi,fixed,0,0,,0.0282905176281929,0.7789292335510254,0.09390426427125931,
P05,3,5590e5c30ece7661bb1ac2d39e4c4d14f0c2dd48f62302623e4b03c967374eef,face,whole_roi,1,-1,-1,0.9828845262527466,0.025175461545586586,0.8120314478874207,0.0889648050069809,
P05,3,5590e5c30ece7661bb1ac2d39e4c4d14f0c2dd48f62302623e4b03c967374eef,face,whole_roi,3,-1,0,0.9907810688018799,0.025098266080021858,0.813166618347168,0.08551110327243805,
P05,3,5590e5c30ece7661bb1ac2d39e4c4d14f0c2dd48f62302623e4b03c967374eef,face,whole_roi,6,-2,0,0.9938997626304626,0.02563704364001751,0.8040394186973572,0.087386354804039,
P05,4,9b1a43ca55185dd3d4b046d97d01afd48996708f2781878e37527aae66ea7709,face,whole_roi,fixed,0,0,,0.04256638512015343,0.6973174214363098,0.13186918199062347,
P05,4,9b1a43ca55185dd3d4b046d97d01afd48996708f2781878e37527aae66ea7709,face,whole_roi,1,-2,0,0.9163264632225037,0.035658098757267,0.7770125269889832,0.11754801869392395,
P05,4,9b1a43ca55185dd3d4b046d97d01afd48996708f2781878e37527aae66ea7709,face,whole_roi,3,-2,-1,0.9296634793281555,0.03669387847185135,0.761134922504425,0.12161270529031754,
P05,4,9b1a43ca55185dd3d4b046d97d01afd48996708f2781878e37527aae66ea7709,face,whole_roi,6,-2,-2,0.93825364112854,0.03944957256317139,0.7294378280639648,0.12546426057815552,
P05,5,b29fc97456cd3f84f2b43093ccea9d3fe5702bb55f1d94c8be875da01a4b1130,face,whole_roi,fixed,0,0,,0.13363569974899292,0.41188350319862366,0.43358439207077026,
P05,5,b29fc97456cd3f84f2b43093ccea9d3fe5702bb55f1d94c8be875da01a4b1130,face,whole_roi,1,-3,35,0.7568274736404419,0.0808720588684082,0.6381780505180359,0.19190973043441772,
P05,5,b29fc97456cd3f84f2b43093ccea9d3fe5702bb55f1d94c8be875da01a4b1130,face,whole_roi,3,-3,34,0.7691307067871094,0.08119811117649078,0.6378839612007141,0.18988880515098572,
P05,5,b29fc97456cd3f84f2b43093ccea9d3fe5702bb55f1d94c8be875da01a4b1130,face,whole_roi,6,-5,34,0.7796199321746826,0.0849856287240982,0.5857078433036804,0.19822123646736145,
P05,6,a47813f7d3aefc2c386f4384c503c27678447332af629c936c3fe5295902e42b,face,whole_roi,fixed,0,0,,0.13394500315189362,0.40122947096824646,0.4366246163845062,
P05,6,a47813f7d3aefc2c386f4384c503c27678447332af629c936c3fe5295902e42b,face,whole_roi,1,-3,34,0.7545720934867859,0.08364389836788177,0.6131631731987,0.20740550756454468,
P05,6,a47813f7d3aefc2c386f4384c503c27678447332af629c936c3fe5295902e42b,face,whole_roi,3,-4,34,0.7697000503540039,0.08458177000284195,0.6022471785545349,0.20826023817062378,
P05,6,a47813f7d3aefc2c386f4384c503c27678447332af629c936c3fe5295902e42b,face,whole_roi,6,-5,34,0.780839741230011,0.08682116121053696,0.5684162974357605,0.2144228219985962,
P05,7,824ca468c306cdae41af869c08bed8c0e10c4e1707bc2c9e74fce91fca53ab1a,face,whole_roi,fixed,0,0,,0.13378362357616425,0.3929974138736725,0.44054850935935974,
P05,7,824ca468c306cdae41af869c08bed8c0e10c4e1707bc2c9e74fce91fca53ab1a,face,whole_roi,1,-3,34,0.756399929523468,0.08607164770364761,0.5934911966323853,0.21531081199645996,
P05,7,824ca468c306cdae41af869c08bed8c0e10c4e1707bc2c9e74fce91fca53ab1a,face,whole_roi,3,-4,34,0.7731495499610901,0.08676925301551819,0.5858847498893738,0.21692466735839844,
P05,7,824ca468c306cdae41af869c08bed8c0e10c4e1707bc2c9e74fce91fca53ab1a,face,whole_roi,6,-5,34,0.7852716445922852,0.08866829425096512,0.5572678446769714,0.22305899858474731,
P05,8,5952565501716b3ad06bbbd5e9d307c65ce548f0ed2c5e3aae046a7912bc4f37,face,whole_roi,fixed,0,0,,0.13546288013458252,0.3777247965335846,0.45329034328460693,
P05,8,5952565501716b3ad06bbbd5e9d307c65ce548f0ed2c5e3aae046a7912bc4f37,face,whole_roi,1,-3,34,0.7505800724029541,0.08831309527158737,0.5596904754638672,0.23725050687789917,
P05,8,5952565501716b3ad06bbbd5e9d307c65ce548f0ed2c5e3aae046a7912bc4f37,face,whole_roi,3,-4,34,0.7718136310577393,0.08829323947429657,0.5617552399635315,0.24069203436374664,
P05,8,5952565501716b3ad06bbbd5e9d307c65ce548f0ed2c5e3aae046a7912bc4f37,face,whole_roi,6,-5,34,0.7854112386703491,0.08953006565570831,0.5422341227531433,0.24703598022460938,
P05,9,2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,face,whole_roi,fixed,0,0,,0.13451658189296722,0.37728404998779297,0.45400717854499817,
P05,9,2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,face,whole_roi,1,-4,34,0.7515829205513,0.08961238712072372,0.5550453066825867,0.24725058674812317,
P05,9,2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,face,whole_roi,3,-4,34,0.7739935517311096,0.08961238712072372,0.5550453066825867,0.24725058674812317,
P05,9,2ecf2d7404183ed9e9888331c55941bf86fceff3e4b66019dfe448122475a1fe,face,whole_roi,6,-5,34,0.7888574004173279,0.09049186110496521,0.5396023392677307,0.2518075108528137,
P05,10,d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,face,whole_roi,fixed,0,0,,0.24122847616672516,0.24444396793842316,0.5315648317337036,
P05,10,d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,face,whole_roi,1,43,31,0.5758822560310364,0.2290075719356537,0.24665673077106476,0.6196185350418091,
P05,10,d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,face,whole_roi,3,42,31,0.6195735335350037,0.22841043770313263,0.24880069494247437,0.6137474775314331,
P05,10,d9f6bb7cb333570fa80e508e444b49db0e1cde91640e19f363e7c17b18ebc3f1,face,whole_roi,6,41,30,0.6697098016738892,0.2281481921672821,0.24800169467926025,0.6095815896987915,
P06,1,5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,face,whole_roi,fixed,0,0,,0.016039207577705383,0.8770872950553894,0.052219681441783905,
P06,1,5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,face,whole_roi,1,0,0,0.9951686859130859,0.016039207577705383,0.8770872950553894,0.052219681441783905,
P06,1,5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,face,whole_roi,3,0,0,0.9981004595756531,0.016039207577705383,0.8770872950553894,0.052219681441783905,
P06,1,5d52a0d716c9c76ad725e99e9910eb81a8db5770702f0e8e02e69aafd5818e14,face,whole_roi,6,0,0,0.9988612532615662,0.016039207577705383,0.8770872950553894,0.052219681441783905,
P06,2,3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,face,whole_roi,fixed,0,0,,0.022228486835956573,0.8333027362823486,0.07619599997997284,
P06,2,3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,face,whole_roi,1,0,-1,0.9915294647216797,0.021894685924053192,0.8323414325714111,0.07550738751888275,
P06,2,3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,face,whole_roi,3,0,-1,0.9955565333366394,0.021894685924053192,0.8323414325714111,0.07550738751888275,
P06,2,3b0dd622f8fe7c0ce8b4fb8173e2cf7f414d37dfc02b5b5ed5218ee1b7e428aa,face,whole_roi,6,0,0,0.996810257434845,0.022228486835956573,0.8333027362823486,0.07619599997997284,
P06,3,fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,face,whole_roi,fixed,0,0,,0.02911248989403248,0.7905220985412598,0.0997520461678505,
P06,3,fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,face,whole_roi,1,0,-1,0.9863941669464111,0.027665546163916588,0.802544891834259,0.10038287937641144,
P06,3,fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,face,whole_roi,3,0,-1,0.9917398691177368,0.027665546163916588,0.802544891834259,0.10038287937641144,
P06,3,fbbc2f2a6163d555e1cfe9aa8bd0b836abb7242576e8e31f189650aa2a3a61dd,face,whole_roi,6,0,-1,0.9935939908027649,0.027665546163916588,0.802544891834259,0.10038287937641144,
P06,4,999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,face,whole_roi,fixed,0,0,,0.04030841961503029,0.7304844260215759,0.14814046025276184,
P06,4,999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,face,whole_roi,1,0,-1,0.9595351219177246,0.03872042894363403,0.7437245845794678,0.14945080876350403,
P06,4,999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,face,whole_roi,3,0,-2,0.9685218930244446,0.0399705246090889,0.7310468554496765,0.1485162079334259,
P06,4,999c822946c3ba0b1ba32398cf2aee0200536848c685cf8da8c0fc439dc5ea0c,face,whole_roi,6,0,-2,0.9717947244644165,0.0399705246090889,0.7310468554496765,0.1485162079334259,
P06,5,b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,face,whole_roi,fixed,0,0,,0.06792251020669937,0.5909715294837952,0.21689721941947937,
P06,5,b84bcc00604b0f5d45b0383d3fee5eb80b760ac6cce6f75ba3b8dfbdfe20fd14,face,whole_roi,1,-1,3,0.8844868540763855,0.06146226078271866,0.6404414176940918,0.20893974602222443,
