id,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
SBP-r1-s1,SBP,1,1,S,S,previous,skin,forehead,1,0.015850668773055077,0.7951691746711731,,0.01419718749821186
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_left,1,0.014997233636677265,0.872148334980011,,0.012578429654240608
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_right,1,0.016119087114930153,0.8434896469116211,,0.01215905137360096
SBP-r1-s1,SBP,1,1,S,S,previous,face,whole_roi,3,0.0187416709959507,0.8850024342536926,0.023754103109240532,
SBP-r1-s1,SBP,1,1,S,S,previous,skin,weighted_three_regions,3,0.015713957056184027,0.8203586281936621,,0.01343442032004104
SBP-r1-s1,SBP,1,1,S,S,previous,skin,forehead,3,0.015850668773055077,0.7951691746711731,,0.01419718749821186
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_left,3,0.014997233636677265,0.872148334980011,,0.012578429654240608
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_right,3,0.016119087114930153,0.8434896469116211,,0.01215905137360096
SBP-r1-s1,SBP,1,1,S,S,previous,face,whole_roi,6,0.0187416709959507,0.8850024342536926,0.023754103109240532,
SBP-r1-s1,SBP,1,1,S,S,previous,skin,weighted_three_regions,6,0.015713957056184027,0.8203586281936621,,0.01343442032004104
SBP-r1-s1,SBP,1,1,S,S,previous,skin,forehead,6,0.015850668773055077,0.7951691746711731,,0.01419718749821186
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_left,6,0.014997233636677265,0.872148334980011,,0.012578429654240608
SBP-r1-s1,SBP,1,1,S,S,previous,skin,cheek_viewer_right,6,0.016119087114930153,0.8434896469116211,,0.01215905137360096
BSP-r1-s2,BSP,1,2,S,SB,original,face,whole_roi,fixed,0.11698570847511292,0.7885348200798035,0.1013040617108345,
BSP-r1-s2,BSP,1,2,S,SB,original,skin,weighted_three_regions,fixed,0.06297635155565598,0.7942056437863659,,0.014154350645840167
BSP-r1-s2,BSP,1,2,S,SB,original,skin,forehead,fixed,0.06463959068059921,0.7666333317756653,,0.015202321112155914
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_left,fixed,0.07649997621774673,0.8267242312431335,,0.013968737795948982
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_right,fixed,0.04288145899772644,0.8474135994911194,,0.011287870816886425
BSP-r1-s2,BSP,1,2,S,SB,original,face,whole_roi,1,0.11334861814975739,0.8262489438056946,0.09591814875602722,
BSP-r1-s2,BSP,1,2,S,SB,original,skin,weighted_three_regions,1,0.06256208865519833,0.7986383203247466,,0.013853856301044716
BSP-r1-s2,BSP,1,2,S,SB,original,skin,forehead,1,0.06246105208992958,0.7780622839927673,,0.014374138787388802
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_left,1,0.07837085425853729,0.8359548449516296,,0.013468019664287567
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_right,1,0.045073721557855606,0.8232882618904114,,0.012761141173541546
BSP-r1-s2,BSP,1,2,S,SB,original,face,whole_roi,3,0.11334861814975739,0.8262489438056946,0.09591814875602722,
BSP-r1-s2,BSP,1,2,S,SB,original,skin,weighted_three_regions,3,0.06256208865519833,0.7986383203247466,,0.013853856301044716
BSP-r1-s2,BSP,1,2,S,SB,original,skin,forehead,3,0.06246105208992958,0.7780622839927673,,0.014374138787388802
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_left,3,0.07837085425853729,0.8359548449516296,,0.013468019664287567
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_right,3,0.045073721557855606,0.8232882618904114,,0.012761141173541546
BSP-r1-s2,BSP,1,2,S,SB,original,face,whole_roi,6,0.11334861814975739,0.8262489438056946,0.09591814875602722,
BSP-r1-s2,BSP,1,2,S,SB,original,skin,weighted_three_regions,6,0.06256208865519833,0.7986383203247466,,0.013853856301044716
BSP-r1-s2,BSP,1,2,S,SB,original,skin,forehead,6,0.06246105208992958,0.7780622839927673,,0.014374138787388802
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_left,6,0.07837085425853729,0.8359548449516296,,0.013468019664287567
BSP-r1-s2,BSP,1,2,S,SB,original,skin,cheek_viewer_right,6,0.045073721557855606,0.8232882618904114,,0.012761141173541546
BSP-r1-s2,BSP,1,2,S,SB,previous,face,whole_roi,fixed,0.018413979560136795,0.9210553169250488,0.019321409985423088,
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,weighted_three_regions,fixed,0.013389850006822277,0.9037932275415776,,0.009408550832201453
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,forehead,fixed,0.013650916516780853,0.892331600189209,,0.009895225055515766
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_left,fixed,0.01386900432407856,0.9209383130073547,,0.00963402446359396
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_right,fixed,0.012084695510566235,0.9217260479927063,,0.0077267359010875225
BSP-r1-s2,BSP,1,2,S,SB,previous,face,whole_roi,1,0.016848240047693253,0.9238103032112122,0.0165814608335495,
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,weighted_three_regions,1,0.014801422563545844,0.8708838628637173,,0.01172923681600129
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,forehead,1,0.015415158122777939,0.8466779589653015,,0.012985378503799438
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_left,1,0.014372169971466064,0.9136559963226318,,0.010010329075157642
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_right,1,0.013483310118317604,0.9011833071708679,,0.009976830333471298
BSP-r1-s2,BSP,1,2,S,SB,previous,face,whole_roi,3,0.016848240047693253,0.9238103032112122,0.0165814608335495,
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,weighted_three_regions,3,0.014801422563545844,0.8708838628637173,,0.01172923681600129
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,forehead,3,0.015415158122777939,0.8466779589653015,,0.012985378503799438
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_left,3,0.014372169971466064,0.9136559963226318,,0.010010329075157642
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_right,3,0.013483310118317604,0.9011833071708679,,0.009976830333471298
BSP-r1-s2,BSP,1,2,S,SB,previous,face,whole_roi,6,0.016848240047693253,0.9238103032112122,0.0165814608335495,
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,weighted_three_regions,6,0.014801422563545844,0.8708838628637173,,0.01172923681600129
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,forehead,6,0.015415158122777939,0.8466779589653015,,0.012985378503799438
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_left,6,0.014372169971466064,0.9136559963226318,,0.010010329075157642
BSP-r1-s2,BSP,1,2,S,SB,previous,skin,cheek_viewer_right,6,0.013483310118317604,0.9011833071708679,,0.009976830333471298
BPS-r1-s2,BPS,1,2,P,BP,original,face,whole_roi,fixed,0.10754065960645676,0.8291419148445129,0.10335245728492737,
BPS-r1-s2,BPS,1,2,P,BP,original,skin,weighted_three_regions,fixed,0.04473837090765729,0.8259072265407915,,0.01247940298717688
BPS-r1-s2,BPS,1,2,P,BP,original,skin,forehead,fixed,0.044251881539821625,0.805375874042511,,0.012961912900209427
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_left,fixed,0.05601722002029419,0.8538548350334167,,0.012779409997165203
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_right,fixed,0.03347728028893471,0.8612204194068909,,0.01072595827281475
BPS-r1-s2,BPS,1,2,P,BP,original,face,whole_roi,1,0.10602178424596786,0.8398777842521667,0.10349759459495544,
BPS-r1-s2,BPS,1,2,P,BP,original,skin,weighted_three_regions,1,0.04506324299994637,0.8131730784800962,,0.013483634243774063
BPS-r1-s2,BPS,1,2,P,BP,original,skin,forehead,1,0.043406710028648376,0.7920761108398438,,0.014385654591023922
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_left,1,0.057787805795669556,0.8530368208885193,,0.012534134089946747
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_right,1,0.03560924530029297,0.8365980982780457,,0.01190482173115015
BPS-r1-s2,BPS,1,2,P,BP,original,face,whole_roi,3,0.10754065960645676,0.8291419148445129,0.10335245728492737,
BPS-r1-s2,BPS,1,2,P,BP,original,skin,weighted_three_regions,3,0.04473837090765729,0.8259072265407915,,0.01247940298717688
BPS-r1-s2,BPS,1,2,P,BP,original,skin,forehead,3,0.044251881539821625,0.805375874042511,,0.012961912900209427
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_left,3,0.05601722002029419,0.8538548350334167,,0.012779409997165203
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_right,3,0.03347728028893471,0.8612204194068909,,0.01072595827281475
BPS-r1-s2,BPS,1,2,P,BP,original,face,whole_roi,6,0.10754065960645676,0.8291419148445129,0.10335245728492737,
BPS-r1-s2,BPS,1,2,P,BP,original,skin,weighted_three_regions,6,0.04473837090765729,0.8259072265407915,,0.01247940298717688
BPS-r1-s2,BPS,1,2,P,BP,original,skin,forehead,6,0.044251881539821625,0.805375874042511,,0.012961912900209427
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_left,6,0.05601722002029419,0.8538548350334167,,0.012779409997165203
BPS-r1-s2,BPS,1,2,P,BP,original,skin,cheek_viewer_right,6,0.03347728028893471,0.8612204194068909,,0.01072595827281475
BPS-r1-s2,BPS,1,2,P,BP,previous,face,whole_roi,fixed,0.014005947858095169,0.9499494433403015,0.011966101825237274,
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,weighted_three_regions,fixed,0.011487504370948847,0.924716111910025,,0.007942009156241136
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,forehead,fixed,0.011851873248815536,0.9110579490661621,,0.008528034202754498
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_left,fixed,0.012975931167602539,0.9411928057670593,,0.00790818128734827
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_right,fixed,0.008743775077164173,0.9506480693817139,,0.006260361056774855
BPS-r1-s2,BPS,1,2,P,BP,previous,face,whole_roi,1,0.014005947858095169,0.9499494433403015,0.011966101825237274,
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,weighted_three_regions,1,0.011487504370948847,0.924716111910025,,0.007942009156241136
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,forehead,1,0.011851873248815536,0.9110579490661621,,0.008528034202754498
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_left,1,0.012975931167602539,0.9411928057670593,,0.00790818128734827
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_right,1,0.008743775077164173,0.9506480693817139,,0.006260361056774855
BPS-r1-s2,BPS,1,2,P,BP,previous,face,whole_roi,3,0.014005947858095169,0.9499494433403015,0.011966101825237274,
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,weighted_three_regions,3,0.011487504370948847,0.924716111910025,,0.007942009156241136
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,forehead,3,0.011851873248815536,0.9110579490661621,,0.008528034202754498
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_left,3,0.012975931167602539,0.9411928057670593,,0.00790818128734827
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_right,3,0.008743775077164173,0.9506480693817139,,0.006260361056774855
BPS-r1-s2,BPS,1,2,P,BP,previous,face,whole_roi,6,0.014005947858095169,0.9499494433403015,0.011966101825237274,
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,weighted_three_regions,6,0.011487504370948847,0.924716111910025,,0.007942009156241136
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,forehead,6,0.011851873248815536,0.9110579490661621,,0.008528034202754498
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_left,6,0.012975931167602539,0.9411928057670593,,0.00790818128734827
BPS-r1-s2,BPS,1,2,P,BP,previous,skin,cheek_viewer_right,6,0.008743775077164173,0.9506480693817139,,0.006260361056774855
PSB-r1-s2,PSB,1,2,S,SP,original,face,whole_roi,fixed,0.022808926180005074,0.8689165115356445,0.03912706300616264,
PSB-r1-s2,PSB,1,2,S,SP,original,skin,weighted_three_regions,fixed,0.018294885888257447,0.8378167665173157,,0.012057507204658846
PSB-r1-s2,PSB,1,2,S,SP,original,skin,forehead,fixed,0.0180553887039423,0.8162810206413269,,0.012804397381842136
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_left,fixed,0.019024275243282318,0.8727537989616394,,0.011453173123300076
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_right,fixed,0.018177133053541183,0.8683702945709229,,0.010545616038143635
PSB-r1-s2,PSB,1,2,S,SP,original,face,whole_roi,1,0.022860249504446983,0.8667561411857605,0.03921409696340561,
PSB-r1-s2,PSB,1,2,S,SP,original,skin,weighted_three_regions,1,0.018643021815839936,0.8195171692120599,,0.01293166969628895
PSB-r1-s2,PSB,1,2,S,SP,original,skin,forehead,1,0.018832610920071602,0.792153537273407,,0.013776777312159538
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_left,1,0.018909292295575142,0.8758980631828308,,0.011801043525338173
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_right,1,0.017787113785743713,0.8445050120353699,,0.011723635718226433
PSB-r1-s2,PSB,1,2,S,SP,original,face,whole_roi,3,0.022860249504446983,0.8667561411857605,0.03921409696340561,
PSB-r1-s2,PSB,1,2,S,SP,original,skin,weighted_three_regions,3,0.018643021815839936,0.8195171692120599,,0.01293166969628895
PSB-r1-s2,PSB,1,2,S,SP,original,skin,forehead,3,0.018832610920071602,0.792153537273407,,0.013776777312159538
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_left,3,0.018909292295575142,0.8758980631828308,,0.011801043525338173
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_right,3,0.017787113785743713,0.8445050120353699,,0.011723635718226433
PSB-r1-s2,PSB,1,2,S,SP,original,face,whole_roi,6,0.022860249504446983,0.8667561411857605,0.03921409696340561,
PSB-r1-s2,PSB,1,2,S,SP,original,skin,weighted_three_regions,6,0.018643021815839936,0.8195171692120599,,0.01293166969628895
PSB-r1-s2,PSB,1,2,S,SP,original,skin,forehead,6,0.018832610920071602,0.792153537273407,,0.013776777312159538
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_left,6,0.018909292295575142,0.8758980631828308,,0.011801043525338173
PSB-r1-s2,PSB,1,2,S,SP,original,skin,cheek_viewer_right,6,0.017787113785743713,0.8445050120353699,,0.011723635718226433
PSB-r1-s2,PSB,1,2,S,SP,previous,face,whole_roi,fixed,0.017610499635338783,0.927783191204071,0.020178405568003654,
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,weighted_three_regions,fixed,0.014854094730142285,0.9200468143825441,,0.007728363351129434
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,forehead,fixed,0.013664506375789642,0.9027933478355408,,0.008731484413146973
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_left,fixed,0.01571653224527836,0.9480900764465332,,0.0065464721992611885
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_right,fixed,0.017374727874994278,0.9444634318351746,,0.0061143082566559315
PSB-r1-s2,PSB,1,2,S,SP,previous,face,whole_roi,1,0.017117567360401154,0.9316900372505188,0.017778495326638222,
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,weighted_three_regions,1,0.015226835481384222,0.9021575992672559,,0.008870996830656248
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,forehead,1,0.015188123099505901,0.8809553980827332,,0.009728141129016876
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_left,1,0.014750839211046696,0.9400092959403992,,0.007839707657694817
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_right,1,0.015875933691859245,0.9282504916191101,,0.007515886798501015
PSB-r1-s2,PSB,1,2,S,SP,previous,face,whole_roi,3,0.017117567360401154,0.9316900372505188,0.017778495326638222,
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,weighted_three_regions,3,0.015226835481384222,0.9021575992672559,,0.008870996830656248
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,forehead,3,0.015188123099505901,0.8809553980827332,,0.009728141129016876
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_left,3,0.014750839211046696,0.9400092959403992,,0.007839707657694817
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_right,3,0.015875933691859245,0.9282504916191101,,0.007515886798501015
PSB-r1-s2,PSB,1,2,S,SP,previous,face,whole_roi,6,0.017117567360401154,0.9316900372505188,0.017778495326638222,
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,weighted_three_regions,6,0.015226835481384222,0.9021575992672559,,0.008870996830656248
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,forehead,6,0.015188123099505901,0.8809553980827332,,0.009728141129016876
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_left,6,0.014750839211046696,0.9400092959403992,,0.007839707657694817
PSB-r1-s2,PSB,1,2,S,SP,previous,skin,cheek_viewer_right,6,0.015875933691859245,0.9282504916191101,,0.007515886798501015
PBS-r1-s2,PBS,1,2,B,BP,original,face,whole_roi,fixed,0.12008079141378403,0.8456780910491943,0.1018039882183075,
PBS-r1-s2,PBS,1,2,B,BP,original,skin,weighted_three_regions,fixed,0.06688312115914681,0.8345083238752895,,0.012029620115371311
PBS-r1-s2,PBS,1,2,B,BP,original,skin,forehead,fixed,0.0673159509897232,0.8176228404045105,,0.012386024929583073
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_left,fixed,0.07610229402780533,0.8559134602546692,,0.01236915122717619
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_right,fixed,0.05524140223860741,0.865373432636261,,0.0106017692014575
PBS-r1-s2,PBS,1,2,B,BP,original,face,whole_roi,1,0.12008079141378403,0.8456780910491943,0.1018039882183075,
PBS-r1-s2,PBS,1,2,B,BP,original,skin,weighted_three_regions,1,0.06688312115914681,0.8345083238752895,,0.012029620115371311
PBS-r1-s2,PBS,1,2,B,BP,original,skin,forehead,1,0.0673159509897232,0.8176228404045105,,0.012386024929583073
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_left,1,0.07610229402780533,0.8559134602546692,,0.01236915122717619
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_right,1,0.05524140223860741,0.865373432636261,,0.0106017692014575
PBS-r1-s2,PBS,1,2,B,BP,original,face,whole_roi,3,0.12008079141378403,0.8456780910491943,0.1018039882183075,
PBS-r1-s2,PBS,1,2,B,BP,original,skin,weighted_three_regions,3,0.06688312115914681,0.8345083238752895,,0.012029620115371311
PBS-r1-s2,PBS,1,2,B,BP,original,skin,forehead,3,0.0673159509897232,0.8176228404045105,,0.012386024929583073
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_left,3,0.07610229402780533,0.8559134602546692,,0.01236915122717619
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_right,3,0.05524140223860741,0.865373432636261,,0.0106017692014575
PBS-r1-s2,PBS,1,2,B,BP,original,face,whole_roi,6,0.12333834171295166,0.800003707408905,0.10869524627923965,
PBS-r1-s2,PBS,1,2,B,BP,original,skin,weighted_three_regions,6,0.06740791875649901,0.8129646861384765,,0.013397988279295319
PBS-r1-s2,PBS,1,2,B,BP,original,skin,forehead,6,0.06960651278495789,0.7922186255455017,,0.013915698044002056
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_left,6,0.07423488050699234,0.8410276770591736,,0.013690045103430748
PBS-r1-s2,PBS,1,2,B,BP,original,skin,cheek_viewer_right,6,0.053275760263204575,0.8488512635231018,,0.011550192721188068
PBS-r1-s2,PBS,1,2,B,BP,previous,face,whole_roi,fixed,0.11869016289710999,0.9025065898895264,0.08196988701820374,
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,weighted_three_regions,fixed,0.05943502540097517,0.9127587496392207,,0.007920726650558851
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,forehead,fixed,0.059090666472911835,0.8943500518798828,,0.00877215526998043
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_left,fixed,0.0660606250166893,0.9429700970649719,,0.006995831616222858
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_right,fixed,0.052991755306720734,0.9384751319885254,,0.006462696008384228
PBS-r1-s2,PBS,1,2,B,BP,previous,face,whole_roi,1,0.11869016289710999,0.9025065898895264,0.08196988701820374,
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,weighted_three_regions,1,0.05943502540097517,0.9127587496392207,,0.007920726650558851
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,forehead,1,0.059090666472911835,0.8943500518798828,,0.00877215526998043
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_left,1,0.0660606250166893,0.9429700970649719,,0.006995831616222858
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_right,1,0.052991755306720734,0.9384751319885254,,0.006462696008384228
PBS-r1-s2,PBS,1,2,B,BP,previous,face,whole_roi,3,0.12047812342643738,0.8781273365020752,0.08707167208194733,
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,weighted_three_regions,3,0.0599102257893366,0.8964116918610254,,0.00943468895576456
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,forehead,3,0.061417028307914734,0.8809084892272949,,0.010050712153315544
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_left,3,0.0638957992196083,0.9228145480155945,,0.009112405590713024
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_right,3,0.05100470781326294,0.916961669921875,,0.007989523001015186
PBS-r1-s2,PBS,1,2,B,BP,previous,face,whole_roi,6,0.12047812342643738,0.8781273365020752,0.08707167208194733,
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,weighted_three_regions,6,0.0599102257893366,0.8964116918610254,,0.00943468895576456
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,forehead,6,0.061417028307914734,0.8809084892272949,,0.010050712153315544
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_left,6,0.0638957992196083,0.9228145480155945,,0.009112405590713024
PBS-r1-s2,PBS,1,2,B,BP,previous,skin,cheek_viewer_right,6,0.05100470781326294,0.916961669921875,,0.007989523001015186
SPB-r1-s2,SPB,1,2,P,SP,original,face,whole_roi,fixed,0.024012628942728043,0.8541944026947021,0.04232766851782799,
SPB-r1-s2,SPB,1,2,P,SP,original,skin,weighted_three_regions,fixed,0.017975009660072188,0.8271479537385974,,0.012551015687777715
SPB-r1-s2,SPB,1,2,P,SP,original,skin,forehead,fixed,0.017485979944467545,0.8024132251739502,,0.013422633521258831
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_left,fixed,0.01951533742249012,0.8611828684806824,,0.012085511349141598
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_right,fixed,0.01767721027135849,0.8692689538002014,,0.010516924783587456
SPB-r1-s2,SPB,1,2,P,SP,original,face,whole_roi,1,0.021286597475409508,0.878372848033905,0.03647106513381004,
SPB-r1-s2,SPB,1,2,P,SP,original,skin,weighted_three_regions,1,0.017823913866544472,0.8230428952998606,,0.012767141807605239
SPB-r1-s2,SPB,1,2,P,SP,original,skin,forehead,1,0.017317941412329674,0.801412045955658,,0.013289966620504856
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_left,1,0.01960611343383789,0.8654381632804871,,0.01226822566241026
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_right,1,0.017303727567195892,0.8453037142753601,,0.011794180609285831
SPB-r1-s2,SPB,1,2,P,SP,original,face,whole_roi,3,0.021286597475409508,0.878372848033905,0.03647106513381004,
SPB-r1-s2,SPB,1,2,P,SP,original,skin,weighted_three_regions,3,0.017823913866544472,0.8230428952998606,,0.012767141807605239
SPB-r1-s2,SPB,1,2,P,SP,original,skin,forehead,3,0.017317941412329674,0.801412045955658,,0.013289966620504856
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_left,3,0.01960611343383789,0.8654381632804871,,0.01226822566241026
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_right,3,0.017303727567195892,0.8453037142753601,,0.011794180609285831
SPB-r1-s2,SPB,1,2,P,SP,original,face,whole_roi,6,0.021286597475409508,0.878372848033905,0.03647106513381004,
SPB-r1-s2,SPB,1,2,P,SP,original,skin,weighted_three_regions,6,0.017823913866544472,0.8230428952998606,,0.012767141807605239
SPB-r1-s2,SPB,1,2,P,SP,original,skin,forehead,6,0.017317941412329674,0.801412045955658,,0.013289966620504856
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_left,6,0.01960611343383789,0.8654381632804871,,0.01226822566241026
SPB-r1-s2,SPB,1,2,P,SP,original,skin,cheek_viewer_right,6,0.017303727567195892,0.8453037142753601,,0.011794180609285831
SPB-r1-s2,SPB,1,2,P,SP,previous,face,whole_roi,fixed,0.011958559975028038,0.9457882046699524,0.015417845919728279,
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,weighted_three_regions,fixed,0.009621492050149862,0.9248207441678788,,0.007709552903166589
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,forehead,fixed,0.00935747567564249,0.9114930033683777,,0.008165501058101654
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,cheek_viewer_left,fixed,0.011559809558093548,0.9445829391479492,,0.007720566354691982
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,cheek_viewer_right,fixed,0.00821564719080925,0.9458744525909424,,0.00635917205363512
SPB-r1-s2,SPB,1,2,P,SP,previous,face,whole_roi,1,0.011958559975028038,0.9457882046699524,0.015417845919728279,
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,weighted_three_regions,1,0.009621492050149862,0.9248207441678788,,0.007709552903166589
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,forehead,1,0.00935747567564249,0.9114930033683777,,0.008165501058101654
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,cheek_viewer_left,1,0.011559809558093548,0.9445829391479492,,0.007720566354691982
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,cheek_viewer_right,1,0.00821564719080925,0.9458744525909424,,0.00635917205363512
SPB-r1-s2,SPB,1,2,P,SP,previous,face,whole_roi,3,0.011958559975028038,0.9457882046699524,0.015417845919728279,
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,weighted_three_regions,3,0.009621492050149862,0.9248207441678788,,0.007709552903166589
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,forehead,3,0.00935747567564249,0.9114930033683777,,0.008165501058101654
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,cheek_viewer_left,3,0.011559809558093548,0.9445829391479492,,0.007720566354691982
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,cheek_viewer_right,3,0.00821564719080925,0.9458744525909424,,0.00635917205363512
SPB-r1-s2,SPB,1,2,P,SP,previous,face,whole_roi,6,0.011958559975028038,0.9457882046699524,0.015417845919728279,
SPB-r1-s2,SPB,1,2,P,SP,previous,skin,weighted_three_regions,6,0.009621492050149862,0.9248207441678788,,0.007709552903166589
