id,person,order,repeat,stage,added,completed_set,basis,scope,region,mode,mae,ssim,lpips,highpass_mae
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_left,3,0.016513641923666,0.9723450541496277,,0.00519542396068573
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_right,3,0.011545868590474129,0.971699059009552,,0.004651352763175964
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,face,whole_roi,6,0.01347285509109497,0.965512752532959,0.012539125047624111,
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,weighted_three_regions,6,0.012583237865611035,0.9628317503951596,,0.005307332770351101
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,forehead,6,0.011429955251514912,0.956801176071167,,0.005573773756623268
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_left,6,0.016513641923666,0.9723450541496277,,0.00519542396068573
P04-no_change-r1-s5,P04,no_change,1,5,none,none,previous,skin,cheek_viewer_right,6,0.011545868590474129,0.971699059009552,,0.004651352763175964
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,face,whole_roi,fixed,0.043092090636491776,0.7434731125831604,0.09678949415683746,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,weighted_three_regions,fixed,0.032683775876374804,0.7763433666019649,,0.013647074085824629
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,forehead,fixed,0.030996035784482956,0.7682090401649475,,0.013781437650322914
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_left,fixed,0.03080540895462036,0.817084789276123,,0.013647912070155144
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_right,fixed,0.03974965214729309,0.7561008334159851,,0.013251838274300098
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,face,whole_roi,1,0.036187753081321716,0.8034335970878601,0.08797741681337357,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,weighted_three_regions,1,0.031488850489258764,0.7773247644702905,,0.014201039842822973
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,forehead,1,0.031639356166124344,0.7568979263305664,,0.014628684148192406
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_left,1,0.031739115715026855,0.8054750561714172,,0.014902783557772636
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_right,1,0.03076563961803913,0.8120601773262024,,0.012156645767390728
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,face,whole_roi,3,0.036187753081321716,0.8034335970878601,0.08797741681337357,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,weighted_three_regions,3,0.031488850489258764,0.7773247644702905,,0.014201039842822973
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,forehead,3,0.031639356166124344,0.7568979263305664,,0.014628684148192406
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_left,3,0.031739115715026855,0.8054750561714172,,0.014902783557772636
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_right,3,0.03076563961803913,0.8120601773262024,,0.012156645767390728
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,face,whole_roi,6,0.036783117800951004,0.7978377342224121,0.08931621164083481,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,weighted_three_regions,6,0.030934063178651473,0.7858822953944303,,0.013786110865938313
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,forehead,6,0.030218813568353653,0.7701483368873596,,0.013953897170722485
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_left,6,0.03261576220393181,0.8035246729850769,,0.01511659286916256
P04-no_change-r2-s5,P04,no_change,2,5,none,none,original,skin,cheek_viewer_right,6,0.031141068786382675,0.8172998428344727,,0.011796945706009865
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,face,whole_roi,fixed,0.011628811247646809,0.9527614712715149,0.01416233740746975,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,weighted_three_regions,fixed,0.008120530518867514,0.9636265809532237,,0.004876570370157852
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,forehead,fixed,0.0076605151407420635,0.958793580532074,,0.004794570617377758
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_left,fixed,0.007137669250369072,0.9832996726036072,,0.00446834834292531
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_right,fixed,0.010576175525784492,0.9568303227424622,,0.005576450377702713
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,face,whole_roi,1,0.011628811247646809,0.9527614712715149,0.01416233740746975,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,weighted_three_regions,1,0.008120530518867514,0.9636265809532237,,0.004876570370157852
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,forehead,1,0.0076605151407420635,0.958793580532074,,0.004794570617377758
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_left,1,0.007137669250369072,0.9832996726036072,,0.00446834834292531
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_right,1,0.010576175525784492,0.9568303227424622,,0.005576450377702713
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,face,whole_roi,3,0.011628811247646809,0.9527614712715149,0.01416233740746975,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,weighted_three_regions,3,0.008120530518867514,0.9636265809532237,,0.004876570370157852
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,forehead,3,0.0076605151407420635,0.958793580532074,,0.004794570617377758
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_left,3,0.007137669250369072,0.9832996726036072,,0.00446834834292531
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_right,3,0.010576175525784492,0.9568303227424622,,0.005576450377702713
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,face,whole_roi,6,0.011628811247646809,0.9527614712715149,0.01416233740746975,
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,weighted_three_regions,6,0.008120530518867514,0.9636265809532237,,0.004876570370157852
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,forehead,6,0.0076605151407420635,0.958793580532074,,0.004794570617377758
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_left,6,0.007137669250369072,0.9832996726036072,,0.00446834834292531
P04-no_change-r2-s5,P04,no_change,2,5,none,none,previous,skin,cheek_viewer_right,6,0.010576175525784492,0.9568303227424622,,0.005576450377702713
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,face,whole_roi,fixed,0.04350867494940758,0.7935595512390137,0.10068897157907486,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,weighted_three_regions,fixed,0.0372643219723421,0.7731840608632733,,0.013562200471539708
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,forehead,fixed,0.03856474533677101,0.7564600110054016,,0.014060012064874172
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_left,fixed,0.03154199942946434,0.8112463355064392,,0.01383860781788826
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_right,fixed,0.039885811507701874,0.7842981815338135,,0.011790402233600616
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,face,whole_roi,1,0.042958516627550125,0.7913684248924255,0.1031339168548584,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,weighted_three_regions,1,0.03650307428968303,0.7609740966343244,,0.014656949321575024
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,forehead,1,0.03818756341934204,0.7476110458374023,,0.014905735850334167
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_left,1,0.03025556169450283,0.7813767790794373,,0.016064902767539024
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,cheek_viewer_right,1,0.038588352501392365,0.781404972076416,,0.01234293170273304
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,face,whole_roi,3,0.042958516627550125,0.7913684248924255,0.1031339168548584,
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,weighted_three_regions,3,0.03650307428968303,0.7609740966343244,,0.014656949321575024
P04-no_change-r1-s6,P04,no_change,1,6,none,none,original,skin,forehead,3,0.03818756341934204,0.7476110458374023,,0.014905735850334167
